About to transcode 3 SVG file(s)

Converting mapWaadt.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/mapWaadt.png ... ... success
Converting mapSpain.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/mapSpain.png ... ... success
Converting sydney.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/sydney.png ... ... success
CLASS, VARIABLE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.apache.batik.gvt.AbstractGraphicsNode, isVisible, 0, 4488, 2373, 2373
org.apache.batik.gvt.AbstractGraphicsNode, pointerEventType, 0, 4738, 2373, 2373
org.apache.batik.gvt.AbstractGraphicsNode, filter, 9458, 1, 2370, 2373
org.apache.batik.gvt.AbstractGraphicsNode, transform, 18427, 2365, 2373, 2373
org.apache.batik.gvt.AbstractGraphicsNode, inverseTransform, 0, 2365, 2365, 2373
org.apache.batik.gvt.AbstractGraphicsNode, composite, 16469, 2365, 2370, 2373
org.apache.batik.gvt.AbstractGraphicsNode, treeGraphicsNodeChangeListeners, 0, 0, 0, 2373
org.apache.batik.gvt.AbstractGraphicsNode, root, 33565, 2481, 2370, 2373
org.apache.batik.gvt.AbstractGraphicsNode, bounds, 9462, 44083, 2373, 2373
org.apache.batik.gvt.AbstractGraphicsNode, changeStartedEvent, 46801, 4746, 2373, 2373
org.apache.batik.gvt.AbstractGraphicsNode, changeCompletedEvent, 15602, 4746, 2373, 2373
org.apache.batik.gvt.AbstractGraphicsNode, clip, 11825, 10, 2370, 2373
org.apache.batik.gvt.AbstractGraphicsNode, mask, 9428, 0, 2370, 2373
org.apache.batik.ext.awt.image.rendered.RenderedImageCachableRed, src, 11, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.RenderedImageCachableRed, srcs, 0, 1, 1, 1
org.apache.batik.css.engine.sac.AbstractElementSelector, localName, 163145, 145, 145, 145
org.apache.batik.css.engine.sac.AbstractElementSelector, namespaceURI, 0, 145, 145, 145
org.apache.batik.parser.AWTPathProducer, path, 53005, 1884, 1884, 1884
org.apache.batik.parser.AWTPathProducer, currentX, 49917, 51611, 1884, 1884
org.apache.batik.parser.AWTPathProducer, yCenter, 0, 50217, 1884, 1884
org.apache.batik.parser.AWTPathProducer, windingRule, 1884, 1884, 1884, 1884
org.apache.batik.parser.AWTPathProducer, currentY, 49917, 51610, 1884, 1884
org.apache.batik.parser.AWTPathProducer, xCenter, 0, 50217, 1884, 1884
org.apache.batik.dom.util.IntTable$Entry, next, 0, 2, 2, 2
org.apache.batik.dom.util.IntTable$Entry, value, 0, 2, 2, 2
org.apache.batik.dom.util.IntTable$Entry, hash, 0, 2, 2, 2
org.apache.batik.dom.util.IntTable$Entry, key, 0, 2, 2, 2
org.apache.batik.util.DoublyLinkedList, head, 423, 164, 2, 2
org.apache.batik.util.DoublyLinkedList, size, 212, 152, 2, 2
org.apache.batik.dom.svg.AbstractElement, externalResourcesRequired, 0, 0, 0, 2821
org.apache.batik.dom.svg.AbstractElement, x, 0, 0, 0, 2821
org.apache.batik.dom.svg.AbstractElement, width, 0, 0, 0, 2821
org.apache.batik.dom.svg.AbstractElement, preserveAspectRatio, 0, 0, 0, 2821
org.apache.batik.dom.svg.AbstractElement, y, 0, 0, 0, 2821
org.apache.batik.dom.svg.AbstractElement, attributes, 308, 35, 35, 2821
org.apache.batik.dom.svg.AbstractElement, liveAttributeValues, 5544, 2821, 2821, 2821
org.apache.batik.dom.svg.AbstractElement, ownerDocument, 0, 2821, 2821, 2821
org.apache.batik.dom.svg.AbstractElement, height, 0, 0, 0, 2821
org.apache.crimson.parser.XmlReader$Utf8Reader, nextChar, 3, 0, 1, 1
org.apache.crimson.parser.XmlReader$Utf8Reader, start, 24932, 8313, 1, 1
org.apache.crimson.parser.XmlReader$Utf8Reader, finish, 8315, 3, 1, 1
org.apache.crimson.parser.XmlReader$Utf8Reader, instream, 7, 0, 1, 1
org.apache.crimson.parser.XmlReader$Utf8Reader, buffer, 8316, 0, 1, 1
org.xml.sax.helpers.AttributesImpl, idAttributeName, 0, 0, 0, 3
org.xml.sax.helpers.AttributesImpl, data, 92497, 9, 3, 3
org.xml.sax.helpers.AttributesImpl, defaults, 0, 0, 0, 3
org.xml.sax.helpers.AttributesImpl, length, 91699, 7997, 3, 3
org.xml.sax.helpers.AttributesImpl, specified, 0, 0, 0, 3
org.apache.batik.css.engine.value.svg.OpacityManager, inherited, 7031, 5, 5, 5
org.apache.batik.css.engine.value.svg.OpacityManager, property, 30, 5, 5, 5
org.apache.batik.bridge.SVGTextElementBridge$TextPathBridge, this$0, 0, 14, 14, 14
org.apache.batik.ext.awt.image.rendered.BufferedImageCachableRed, bi, 22, 9, 9, 9
org.apache.batik.dom.svg.SVGURIReferenceGraphicsElement, x, 0, 0, 0, 5
org.apache.batik.dom.svg.SVGURIReferenceGraphicsElement, width, 0, 0, 0, 5
org.apache.batik.dom.svg.SVGURIReferenceGraphicsElement, preserveAspectRatio, 0, 0, 0, 5
org.apache.batik.dom.svg.SVGURIReferenceGraphicsElement, y, 0, 0, 0, 5
org.apache.batik.dom.svg.SVGURIReferenceGraphicsElement, href, 5, 5, 5, 5
org.apache.batik.dom.svg.SVGURIReferenceGraphicsElement, height, 0, 0, 0, 5
org.apache.batik.dom.svg.SVGOMAnimatedString, localName, 5, 0, 5, 2852
org.apache.batik.dom.svg.SVGOMAnimatedString, hasAnimVal, 2205, 0, 2200, 2852
org.apache.batik.dom.svg.SVGOMAnimatedString, namespaceURI, 5, 0, 5, 2852
org.apache.batik.dom.svg.SVGOMAnimatedString, animVal, 0, 0, 0, 2852
org.apache.batik.dom.svg.SVGOMAnimatedString, element, 5, 0, 5, 2852
org.apache.batik.gvt.text.AttributedCharacterSpanIterator, aci, 79730, 476, 476, 476
org.apache.batik.gvt.text.AttributedCharacterSpanIterator, end, 73873, 476, 476, 476
org.apache.batik.gvt.text.AttributedCharacterSpanIterator, begin, 65813, 476, 476, 476
org.apache.batik.dom.svg.SVGOMAnimatedBoolean, valid, 0, 0, 0, 2638
org.apache.batik.dom.svg.SVGOMAnimatedBoolean, defaultValue, 0, 2638, 2638, 2638
org.apache.batik.dom.svg.SVGOMAnimatedBoolean, baseVal, 0, 0, 0, 2638
org.apache.batik.dom.svg.SVGOMAnimatedBoolean, animVal, 0, 0, 0, 2638
org.apache.batik.dom.svg.SVGOMAnimatedBoolean, changing, 0, 0, 0, 2638
org.apache.batik.parser.NumberParser, current, 721424, 215081, 1893, 1893
org.apache.batik.parser.NumberParser, reader, 215081, 0, 1893, 1893
org.apache.batik.parser.NumberParser, pathHandler, 0, 0, 0, 1893
jdk.internal.org.objectweb.asm.FieldWriter, itanns, 36, 0, 12, 12
jdk.internal.org.objectweb.asm.FieldWriter, next, 0, 3, 3, 12
jdk.internal.org.objectweb.asm.FieldWriter, access, 96, 12, 12, 12
jdk.internal.org.objectweb.asm.FieldWriter, signature, 36, 0, 12, 12
jdk.internal.org.objectweb.asm.FieldWriter, ianns, 36, 0, 12, 12
jdk.internal.org.objectweb.asm.FieldWriter, firstField, 12, 3, 12, 12
jdk.internal.org.objectweb.asm.FieldWriter, attrs, 36, 0, 12, 12
jdk.internal.org.objectweb.asm.FieldWriter, fv, 0, 9, 9, 12
jdk.internal.org.objectweb.asm.FieldWriter, cw, 12, 12, 12, 12
jdk.internal.org.objectweb.asm.FieldWriter, tanns, 36, 0, 12, 12
jdk.internal.org.objectweb.asm.FieldWriter, name, 12, 12, 12, 12
jdk.internal.org.objectweb.asm.FieldWriter, value, 36, 0, 12, 12
jdk.internal.org.objectweb.asm.FieldWriter, lastField, 9, 12, 12, 12
jdk.internal.org.objectweb.asm.FieldWriter, desc, 12, 12, 12, 12
jdk.internal.org.objectweb.asm.FieldWriter, anns, 45, 3, 12, 12
org.apache.batik.apps.rasterizer.Main, args, 13, 1, 1, 1
jdk.internal.org.objectweb.asm.ClassWriter, superName, 76, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, next, 173, 2251, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, key2, 1774, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, computeFrames, 105, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, intVal, 0, 6, 3, 76
jdk.internal.org.objectweb.asm.ClassWriter, access, 460, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, data, 152, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, signature, 152, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, key3, 735, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, key4, 0, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, sourceDebug, 152, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, threshold, 2251, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, type, 2688, 6, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, strVal1, 0, 6, 3, 76
jdk.internal.org.objectweb.asm.ClassWriter, sourceFile, 226, 74, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, fv, 24, 0, 3, 76
jdk.internal.org.objectweb.asm.ClassWriter, bootstrapMethodsCount, 0, 0, 0, 76
jdk.internal.org.objectweb.asm.ClassWriter, hashCode, 5673, 6, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, interfaceCount, 236, 2, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, lastMethod, 0, 0, 0, 76
jdk.internal.org.objectweb.asm.ClassWriter, innerClassesCount, 0, 0, 0, 76
jdk.internal.org.objectweb.asm.ClassWriter, invalidFrames, 76, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, typeCount, 3011, 190, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, key, 6794, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, anns, 152, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, lastField, 0, 0, 0, 76
jdk.internal.org.objectweb.asm.ClassWriter, itanns, 152, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, bootstrapMethods, 152, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, interfaces, 4, 2, 2, 76
jdk.internal.org.objectweb.asm.ClassWriter, typeTable, 570, 74, 74, 76
jdk.internal.org.objectweb.asm.ClassWriter, pool, 2289, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, length, 152, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, index, 7511, 2137, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, computeMaxs, 105, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, mv, 210, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, enclosingMethod, 0, 0, 0, 76
jdk.internal.org.objectweb.asm.ClassWriter, version, 80, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, firstMethod, 152, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, ianns, 152, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, cr, 0, 0, 0, 76
jdk.internal.org.objectweb.asm.ClassWriter, attrs, 152, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, firstField, 152, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, tanns, 152, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, name, 76, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, enclosingMethodOwner, 152, 0, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, items, 13673, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, thisName, 0, 76, 76, 76
jdk.internal.org.objectweb.asm.ClassWriter, innerClasses, 152, 0, 76, 76
org.apache.batik.ext.awt.image.codec.png.PNGDecodeParam, expandPalette, 2, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGDecodeParam, userExponent, 2, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGDecodeParam, generateEncodeParam, 2, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGDecodeParam, output8BitGray, 2, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGDecodeParam, suppressAlpha, 2, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGDecodeParam, displayExponent, 2, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGDecodeParam, encodeParam, 0, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGDecodeParam, performGammaCorrection, 2, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGDecodeParam, expandGrayAlpha, 2, 2, 2, 2
org.apache.batik.parser.TransformListParser, transformListHandler, 27, 18, 9, 9
org.apache.batik.parser.TransformListParser, current, 90, 81, 9, 9
org.apache.batik.parser.TransformListParser, reader, 81, 0, 9, 9
org.apache.batik.dom.svg.SVGOMFEGaussianBlurElement, in, 0, 1, 1, 1
org.apache.batik.dom.svg.AbstractSVGLengthList, this$0, 0, 0, 0, 1688
org.apache.batik.dom.svg.AbstractSVGLengthList, direction, 0, 1688, 1688, 1688
org.apache.batik.ext.awt.image.codec.png.PNGRegistryEntry$1, val$errCode, 0, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRegistryEntry$1, val$dr, 4, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRegistryEntry$1, this$0, 0, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRegistryEntry$1, val$is, 2, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRegistryEntry$1, val$errParam, 0, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRegistryEntry$1, val$raw, 2, 2, 2, 2
org.apache.batik.util.io.NormalizingReader, line, 0, 0, 0, 2631
org.apache.batik.util.io.NormalizingReader, nextChar, 0, 0, 0, 2631
org.apache.batik.util.io.NormalizingReader, column, 0, 0, 0, 2631
org.apache.batik.util.io.NormalizingReader, charDecoder, 0, 0, 0, 2631
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam$RGB, backgroundSet, 6, 6, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam$RGB, transparency, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam$RGB, backgroundRGB, 3, 3, 3, 3
org.apache.batik.dom.svg.SVGOMAnimatedTransformList$BaseSVGTransformList, valid, 27, 9, 9, 9
org.apache.batik.dom.svg.SVGOMAnimatedTransformList$BaseSVGTransformList, localName, 9, 0, 9, 9
org.apache.batik.dom.svg.SVGOMAnimatedTransformList$BaseSVGTransformList, this$0, 27, 9, 9, 9
org.apache.batik.dom.svg.SVGOMAnimatedTransformList$BaseSVGTransformList, namespaceURI, 9, 0, 9, 9
org.apache.batik.dom.svg.SVGOMAnimatedTransformList$BaseSVGTransformList, itemList, 9, 9, 9, 9
org.apache.batik.dom.svg.SVGOMAnimatedTransformList$BaseSVGTransformList, element, 9, 0, 9, 9
org.dacapo.parser.SimpleCharStream, line, 2674, 47, 1, 1
org.dacapo.parser.SimpleCharStream, column, 5276, 2688, 1, 1
org.dacapo.parser.SimpleCharStream, bufsize, 61, 1, 1, 1
org.dacapo.parser.SimpleCharStream, available, 6, 1, 1, 1
org.dacapo.parser.SimpleCharStream, inputStream, 4, 1, 1, 1
org.dacapo.parser.SimpleCharStream, maxNextCharInd, 2641, 2, 1, 1
org.dacapo.parser.SimpleCharStream, tabSize, 12, 1, 1, 1
org.dacapo.parser.SimpleCharStream, inBuf, 2965, 274, 1, 1
org.dacapo.parser.SimpleCharStream, prevCharIsLF, 2629, 92, 1, 1
org.dacapo.parser.SimpleCharStream, prevCharIsCR, 2584, 1, 1, 1
org.dacapo.parser.SimpleCharStream, bufpos, 11802, 2907, 1, 1
org.dacapo.parser.SimpleCharStream, buffer, 2760, 1, 1, 1
org.dacapo.parser.SimpleCharStream, tokenBegin, 501, 1032, 1, 1
org.dacapo.parser.SimpleCharStream, bufline, 2927, 1, 1, 1
org.dacapo.parser.SimpleCharStream, bufcolumn, 2927, 1, 1, 1
org.apache.batik.dom.AbstractParentNode$ElementsByTagNameNS, localName, 5642, 3, 3, 3
org.apache.batik.dom.AbstractParentNode$ElementsByTagNameNS, size, 28, 10, 3, 3
org.apache.batik.dom.AbstractParentNode$ElementsByTagNameNS, this$0, 3, 3, 3, 3
org.apache.batik.dom.AbstractParentNode$ElementsByTagNameNS, namespaceURI, 2821, 3, 3, 3
org.apache.batik.dom.AbstractParentNode$ElementsByTagNameNS, table, 18, 2, 2, 3
org.apache.batik.dom.svg.SVGOMAnimatedPathData$AnimSVGPathSegList, this$0, 103138, 1870, 1870, 1870
org.apache.batik.dom.svg.SVGOMAnimatedPathData$AnimSVGPathSegList, hasAnimVal, 51569, 0, 1870, 1870
org.apache.batik.dom.svg.SVGOMAnimatedPathData$AnimSVGPathSegList, itemList, 0, 1870, 1870, 1870
org.apache.batik.dom.svg.SVGOMAnimatedPathData$AnimSVGPathSegList, parameterIndex, 0, 1870, 1870, 1870
org.apache.batik.css.engine.StyleMap, values, 149201, 2383, 2383, 2383
org.apache.batik.css.engine.StyleMap, masks, 293352, 2383, 2383, 2383
org.apache.batik.css.engine.StyleMap, fixedCascadedValues, 0, 0, 0, 2383
org.apache.batik.css.engine.value.URIValue, cssText, 0, 2, 2, 2
org.apache.batik.gvt.text.TextPath, startOffset, 14, 28, 14, 14
org.apache.batik.gvt.text.TextPath, pathLength, 282, 14, 14, 14
org.apache.batik.dom.svg.AbstractSVGPathSegList$PathSegListBuilder, this$0, 49699, 1870, 1870, 1870
org.apache.batik.dom.svg.AbstractSVGPathSegList$PathSegListBuilder, listHandler, 53439, 1870, 1870, 1870
org.apache.batik.dom.svg.SVGOMAnimatedLengthList$AnimSVGLengthList, this$0, 4216, 844, 844, 844
org.apache.batik.dom.svg.SVGOMAnimatedLengthList$AnimSVGLengthList, hasAnimVal, 2108, 0, 844, 844
org.apache.batik.dom.svg.SVGOMAnimatedLengthList$AnimSVGLengthList, itemList, 0, 844, 844, 844
org.apache.batik.dom.svg.SVGOMAnimatedLengthList$AnimSVGLengthList, direction, 844, 0, 844, 844
org.apache.batik.dom.AbstractElement$Entry, next, 0, 5529, 5529, 5529
org.apache.batik.dom.AbstractElement$Entry, name, 131253, 5529, 5529, 5529
org.apache.batik.dom.AbstractElement$Entry, namespaceURI, 131506, 5529, 5529, 5529
org.apache.batik.dom.AbstractElement$Entry, value, 0, 5529, 5529, 5529
org.apache.batik.dom.AbstractElement$Entry, hash, 0, 5529, 5529, 5529
jdk.internal.org.objectweb.asm.AnnotationVisitor, next, 0, 0, 0, 218
jdk.internal.org.objectweb.asm.AnnotationVisitor, parent, 0, 0, 0, 218
jdk.internal.org.objectweb.asm.AnnotationVisitor, named, 0, 0, 0, 218
jdk.internal.org.objectweb.asm.AnnotationVisitor, cw, 0, 0, 0, 218
jdk.internal.org.objectweb.asm.AnnotationVisitor, size, 0, 0, 0, 218
jdk.internal.org.objectweb.asm.AnnotationVisitor, bv, 0, 0, 0, 218
jdk.internal.org.objectweb.asm.AnnotationVisitor, offset, 0, 0, 0, 218
jdk.internal.org.objectweb.asm.AnnotationVisitor, av, 0, 218, 218, 218
jdk.internal.org.objectweb.asm.AnnotationVisitor, prev, 0, 0, 0, 218
jdk.internal.org.objectweb.asm.AnnotationVisitor, api, 0, 218, 218, 218
org.apache.batik.gvt.font.AWTFontFamily, fontFace, 225, 288, 288, 288
org.apache.batik.gvt.font.AWTFontFamily, font, 446, 0, 2, 288
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, filteredRows, 3040, 6, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, image, 27, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, currRow, 3483040, 1526, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, bitShift, 3480000, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, bpp, 4569, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, compressGray, 1520, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, redPalette, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, interlace, 6, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, prevRow, 3040, 1526, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, colorType, 9, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, skipAlpha, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, dataOutput, 30, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, numBands, 4350027, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, param, 1595, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, bitDepth, 1568, 6, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, alphaPalette, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, width, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, greenPalette, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, bluePalette, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGImageEncoder, height, 3, 3, 3, 3
org.dacapo.parser.Config, outputFiles, 2, 0, 1, 1
org.dacapo.parser.Config, threadModel, 15, 2, 1, 1
org.dacapo.parser.Config, existence, 5, 0, 1, 1
org.dacapo.parser.Config, className, 1, 2, 1, 1
org.dacapo.parser.Config, filter, 2, 6, 1, 1
org.dacapo.parser.Config, args, 1, 0, 1, 1
org.dacapo.parser.Config, sizes, 76, 1, 1, 1
org.dacapo.parser.Config, keep, 5, 0, 1, 1
org.dacapo.parser.Config, name, 0, 1, 1, 1
org.dacapo.parser.Config, digest, 2, 6, 1, 1
org.dacapo.parser.Config, jar, 1, 1, 1, 1
org.dacapo.parser.Config, text, 2, 6, 1, 1
org.dacapo.parser.Config, libs, 1, 1, 1, 1
org.dacapo.parser.Config, desc, 7, 1, 1, 1
org.apache.batik.gvt.text.TextPaintInfo, underlinePaint, 476, 476, 476, 688
org.apache.batik.gvt.text.TextPaintInfo, overlinePaint, 476, 476, 476, 688
org.apache.batik.gvt.text.TextPaintInfo, visible, 476, 476, 476, 688
org.apache.batik.gvt.text.TextPaintInfo, strikethroughStroke, 476, 476, 476, 688
org.apache.batik.gvt.text.TextPaintInfo, strikethroughStrokePaint, 476, 476, 476, 688
org.apache.batik.gvt.text.TextPaintInfo, underlineStroke, 476, 476, 476, 688
org.apache.batik.gvt.text.TextPaintInfo, overlineStrokePaint, 476, 476, 476, 688
org.apache.batik.gvt.text.TextPaintInfo, strokeStroke, 476, 476, 476, 688
org.apache.batik.gvt.text.TextPaintInfo, strokePaint, 476, 476, 476, 688
org.apache.batik.gvt.text.TextPaintInfo, strikethroughPaint, 476, 476, 476, 688
org.apache.batik.gvt.text.TextPaintInfo, startChar, 0, 0, 0, 688
org.apache.batik.gvt.text.TextPaintInfo, composite, 476, 476, 476, 688
org.apache.batik.gvt.text.TextPaintInfo, fillPaint, 476, 476, 476, 688
org.apache.batik.gvt.text.TextPaintInfo, underlineStrokePaint, 476, 476, 476, 688
org.apache.batik.gvt.text.TextPaintInfo, endChar, 0, 0, 0, 688
org.apache.batik.gvt.text.TextPaintInfo, overlineStroke, 476, 476, 476, 688
jdk.internal.org.objectweb.asm.Label, next, 0, 0, 0, 206
jdk.internal.org.objectweb.asm.Label, successor, 0, 0, 0, 206
jdk.internal.org.objectweb.asm.Label, srcAndRefPositions, 0, 0, 0, 206
jdk.internal.org.objectweb.asm.Label, inputStackTop, 0, 0, 0, 206
jdk.internal.org.objectweb.asm.Label, line, 0, 0, 0, 206
jdk.internal.org.objectweb.asm.Label, outputStackMax, 0, 0, 0, 206
jdk.internal.org.objectweb.asm.Label, referenceCount, 206, 0, 206, 206
jdk.internal.org.objectweb.asm.Label, successors, 0, 0, 0, 206
jdk.internal.org.objectweb.asm.Label, position, 0, 206, 206, 206
jdk.internal.org.objectweb.asm.Label, info, 0, 0, 0, 206
jdk.internal.org.objectweb.asm.Label, status, 206, 206, 206, 206
jdk.internal.org.objectweb.asm.Label, frame, 0, 0, 0, 206
org.apache.batik.ext.awt.image.renderable.FilterChainRable8Bit, filterRegion, 3, 1, 1, 1
org.apache.batik.ext.awt.image.renderable.FilterChainRable8Bit, filterResolutionY, 0, 1, 1, 1
org.apache.batik.ext.awt.image.renderable.FilterChainRable8Bit, filterResolutionX, 2, 1, 1, 1
org.apache.batik.ext.awt.image.renderable.FilterChainRable8Bit, crop, 5, 1, 1, 1
org.apache.batik.ext.awt.image.renderable.FilterChainRable8Bit, chainSource, 2, 2, 1, 1
org.apache.batik.ext.awt.image.renderable.FilterChainRable8Bit, filterRes, 3, 2, 1, 1
org.apache.batik.gvt.ImageNode, hitCheckChildren, 0, 10, 5, 5
org.apache.batik.gvt.ImageNode, children, 5, 0, 5, 5
org.apache.batik.gvt.ImageNode, count, 5, 5, 5, 5
org.apache.batik.gvt.ImageNode, isVisible, 18, 5, 5, 5
org.apache.batik.apps.rasterizer.SVGConverter, sources, 9, 2, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, dst, 6, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, pixelUnitToMillimeter, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, language, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, snapshotTime, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, defaultFontFamily, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, maxHeight, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, executeOnload, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, allowedScriptTypes, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, destinationType, 4, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, height, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, maxWidth, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, userStylesheet, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, validate, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, area, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, backgroundColor, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, controller, 7, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, indexed, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, alternateStylesheet, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, mediaType, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, securityOff, 1, 2, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, quality, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, width, 1, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, files, 0, 1, 1, 1
org.apache.batik.apps.rasterizer.SVGConverter, constrainScriptOrigin, 1, 1, 1, 1
org.apache.batik.css.parser.CSSLexicalUnit$PredefinedFunctionLexicalUnit, parameters, 72, 72, 72, 72
org.apache.batik.util.io.GenericDecoder, reader, 7297, 4, 2, 2
org.apache.batik.gvt.RasterImageNode, image, 42, 5, 5, 5
org.apache.batik.dom.svg.AbstractSVGLength$DefaultContext, this$0, 8, 864, 864, 864
